30907397,"AM010399"
37985747,"AM010400"
20913876,"AM010401"
38097960,"AM010402"
23054839,"AM010403"
38098381,"AM010404"
14666182,"AM010405"
38191730,"AM010406"
37924177,"AM010407"
37945958,"AM010408"
28763392,"AM010409"
24276315,"AM010410"
38180730,"AM010411"
38301210,"AM010412"
38320211,"AM010413"
38370122,"AM010414"
38308879,"AM010415"
38496048,"AM010416"
19531421,"AM010417"
10701906,"AM010418"
38353970,"AM010419"
29182624,"AM010420"
38560444,"AM010421"
38542554,"AM010422"
33922612,"AM010423"
13288387,"AM010424"
38638448,"AM010425"
38623864,"AM010426"
16681954,"AM010427"
37429139,"AM010428"
19887528,"AM010429"
24742038,"AM010430"
21500660,"AM010431"
33221939,"AM010432"
23983254,"AM010433"
22801955,"AM010434"
33572668,"AM010435"
34582187,"AM010436"
33888798,"AM010437"
19664585,"AM010438"
37357405,"AM010439"
35668426,"AM010440"
38222951,"AM010441"
24522380,"AM010442"
30788077,"AM010443"
36721522,"AM010444"
14036387,"AM010445"
30680685,"AM010446"
30763100,"AM010447"
30864010,"AM010448"
23958962,"AM010449"
25583946,"AM010450"
30811629,"AM010451"
20742841,"AM010452"
30896846,"AM010453"
16706637,"AM010454"
10589391,"AM010455"
30863079,"AM010456"
30895456,"AM010457"
30849770,"AM010458"
30852411,"AM010459"
30965557,"AM010460"
14595413,"AM010461"
11002222,"AM010462"
31037765,"AM010463"
22923862,"AM010464"
23845578,"AM010465"
28483540,"AM010466"
13593072,"AM010467"
31104463,"AM010468"
31114080,"AM010469"
30934306,"AM010470"
31122485,"AM010471"
26166700,"AM010472"
11593317,"AM010473"
31127442,"AM010474"
31132514,"AM010475"
27788622,"AM010476"
13410867,"AM010477"
25345865,"AM010478"
31155834,"AM010479"
31160797,"AM010480"
17516457,"AM010481"
31204116,"AM010482"
31218456,"AM010483"
31148348,"AM010484"
31156426,"AM010485"
17216346,"AM010486"
11976657,"AM010487"
31287159,"AM010488"
21824498,"AM010489"
30314205,"AM010490"
13216793,"AM010491"
31250568,"AM010492"
31271332,"AM010493"
13564827,"AM010494"
31314107,"AM010495"
31347912,"AM010496"
31357375,"AM010497"
31349792,"AM010498"
31387864,"AM010499"
24405562,"AM010500"
31186371,"AM010501"
13204721,"AM010502"
31277594,"AM010503"
31424136,"AM010504"
31404428,"AM010505"
30977473,"AM010506"
31446042,"AM010507"
18708994,"AM010508"
31378031,"AM010509"
31448776,"AM010510"
31472863,"AM010511"
19984520,"AM010512"
15749679,"AM010513"
13840343,"AM010514"
28549433,"AM010515"
31512747,"AM010516"
31484253,"AM010517"
31338622,"AM010518"
16439658,"AM010519"
31248844,"AM010520"
31537690,"AM010521"
31547154,"AM010522"
31544364,"AM010523"
31574473,"AM010524"
15233369,"AM010525"
31528300,"AM010526"
31614319,"AM010527"
31611428,"AM010528"
31635587,"AM010529"
31607607,"AM010530"
31659639,"AM010531"
31680859,"AM010532"
31708005,"AM010533"
31717775,"AM010534"
31682071,"AM010535"
31479578,"AM010536"
31770783,"AM010537"
14286252,"AM010538"
21425024,"AM010539"
31859530,"AM010540"
31774350,"AM010541"
31842772,"AM010542"
31885173,"AM010543"
31867896,"AM010544"
15964221,"AM010545"
15225003,"AM010546"
22523217,"AM010547"
13201412,"AM010548"
31926353,"AM010549"
31977630,"AM010550"
14725803,"AM010551"
32010422,"AM010552"
31982579,"AM010553"
22738848,"AM010554"
31930679,"AM010555"
32044533,"AM010556"
32079267,"AM010557"
31922801,"AM010558"
31996794,"AM010559"
32112861,"AM010560"
31981141,"AM010561"
22823335,"AM010562"
32115219,"AM010563"
32100837,"AM010564"
32147641,"AM010565"
32158456,"AM010566"
32219755,"AM010567"
32128006,"AM010568"
32241606,"AM010569"
32254006,"AM010570"
20836094,"AM010571"
32285637,"AM010572"
32271380,"AM010573"
32318544,"AM010574"
23347531,"AM010575"
32298246,"AM010576"
31423599,"AM010577"
31969970,"AM010578"
17408772,"AM010579"
27778517,"AM010580"
24798776,"AM010581"
19177827,"AM010582"
32435386,"AM010583"
11091138,"AM010584"
30606788,"AM010585"
29003574,"AM010586"
32484566,"AM010587"
32327492,"AM010588"
32456282,"AM010589"
25452073,"AM010590"
32531169,"AM010591"
